id,user_id_original,region
53770,146999,rural
53771,147002,east
53772,147004,central
53773,147007,rural
53774,147008,north
53775,147021,metro
53776,147022,coastal
53777,147023,rural
53778,147024,north
53779,147025,south
53780,147026,east
53781,147028,central
53782,147029,metro
53783,147041,south
53784,147080,north
53785,147081,south
53786,147090,east
53787,147092,central
53788,147109,metro
53789,147122,east
53790,147124,central
53791,147133,metro
53792,147138,east
53793,147143,rural
53794,147160,north
53795,147161,south
53796,147162,east
53797,147164,central
53798,147165,metro
53799,147166,coastal
53800,147168,north
53801,147175,rural
53802,147176,north
53803,147188,central
53804,147191,rural
53805,147196,central
53806,147198,coastal
53807,147202,east
53808,147207,rural
53809,147213,metro
53810,147214,coastal
53811,147215,rural
53812,147216,north
53813,147217,south
53814,147218,east
53815,147219,west
53816,147220,central
53817,147221,metro
53818,147222,coastal
53819,147223,rural
53820,147224,north
53821,147225,south
53822,147226,east
53823,147227,west
53824,147228,central
53825,147229,metro
53826,147230,coastal
53827,147245,metro
53828,147251,west
53829,147269,metro
53830,147278,coastal
53831,147294,coastal
53832,147295,rural
53833,147296,north
53834,147297,south
53835,147298,east
53836,147299,west
53837,147304,north
53838,147323,west
53839,147327,rural
53840,147335,rural
53841,147357,metro
53842,147370,east
53843,147372,central
53844,147373,metro
53845,147374,coastal
53846,147375,rural
53847,147380,central
53848,147381,metro
53849,147382,coastal
53850,147383,rural
53851,147384,north
53852,147385,south
53853,147386,east
53854,147388,central
53855,147389,metro
53856,147390,coastal
53857,147391,rural
53858,147392,north
53859,147393,south
53860,147395,west
53861,147397,metro
53862,147399,rural
53863,147401,south
53864,147402,east
53865,147407,rural
53866,147409,south
53867,147417,south
53868,147423,rural
53869,147425,south
53870,147427,west
53871,147428,central
53872,147439,rural
53873,147440,north
53874,147453,metro
53875,147454,coastal
53876,147461,metro
53877,147464,north
53878,147466,east
53879,147473,south
53880,147477,metro
53881,147483,west
53882,147522,east
53883,147525,metro
53884,147526,coastal
53885,147531,west
53886,147547,west
53887,147554,east
53888,147570,east
53889,147573,metro
53890,147580,central
53891,147585,south
53892,147586,east
53893,147610,east
53894,147636,central
53895,147637,metro
53896,147638,coastal
53897,147639,rural
53898,147640,north
53899,147641,south
53900,147642,east
53901,147643,west
53902,147644,central
53903,147645,metro
53904,147646,coastal
53905,147647,rural
53906,147648,north
53907,147649,south
53908,147650,east
53909,147671,rural
53910,147672,north
53911,147673,south
53912,147682,east
53913,147683,west
53914,147695,rural
53915,147697,south
53916,147709,metro
53917,147718,coastal
53918,147723,west
53919,147725,metro
53920,147744,north
53921,147745,south
53922,147751,rural
53923,147752,north
53924,147753,south
53925,147754,east
53926,147761,south
53927,147762,east
53928,147766,coastal
53929,147777,south
53930,147779,west
53931,147789,metro
53932,147796,central
53933,147797,metro
53934,147798,coastal
53935,147799,rural
53936,147802,east
53937,147808,north
53938,147811,west
53939,147817,south
53940,147820,central
53941,147827,west
53942,147833,south
53943,147848,north
53944,147851,west
53945,147853,metro
53946,147854,coastal
53947,147881,south
53948,147908,central
53949,147909,metro
53950,147910,coastal
53951,147911,rural
53952,147912,north
53953,147913,south
53954,147914,east
53955,147915,west
53956,147916,central
53957,147917,metro
53958,147918,coastal
53959,147919,rural
53960,147920,north
53961,147921,south
53962,147922,east
53963,147923,west
53964,147924,central
53965,147928,north
53966,147940,central
53967,147941,metro
53968,147942,coastal
53969,147943,rural
53970,147944,north
53971,147948,central
53972,147958,coastal
53973,147964,central
53974,147967,rural
53975,147969,south
53976,148020,central
53977,148024,north
53978,148025,south
53979,148026,east
53980,148051,west
53981,148059,west
53982,148061,metro
53983,148063,rural
53984,148101,metro
53985,148102,coastal
53986,148103,rural
53987,148104,north
53988,148105,south
53989,148106,east
53990,148107,west
53991,148108,central
53992,148109,metro
53993,148110,coastal
53994,148111,rural
53995,148112,north
53996,148113,south
53997,148114,east
53998,148115,west
53999,148118,coastal
54000,148120,north
54001,148121,south
54002,148122,east
54003,148143,rural
54004,148167,rural
54005,148177,south
54006,148180,central
54007,148197,metro
54008,148198,coastal
54009,148216,north
54010,148217,south
54011,148218,east
54012,148219,west
54013,148220,central
54014,148221,metro
54015,148222,coastal
54016,148223,rural
54017,148224,north
54018,148225,south
54019,148226,east
54020,148227,west
54021,148228,central
54022,148229,metro
54023,148230,coastal
54024,148231,rural
54025,148232,north
54026,148290,east
54027,148297,south
54028,148312,north
54029,148314,east
54030,148316,central
54031,148319,rural
54032,148326,coastal
54033,148328,north
54034,148329,south
54035,148330,east
54036,148350,coastal
54037,148371,west
54038,148372,central
54039,148383,rural
54040,148386,east
54041,148396,central
54042,148399,rural
54043,148434,east
54044,148436,central
54045,148438,coastal
54046,148441,south
54047,148451,west
54048,148475,west
54049,148476,central
54050,148477,metro
54051,148478,coastal
54052,148479,rural
54053,148480,north
54054,148481,south
54055,148482,east
54056,148483,west
54057,148484,central
54058,148485,metro
54059,148486,coastal
54060,148487,rural
54061,148488,north
54062,148489,south
54063,148490,east
54064,148491,west
54065,148492,central
54066,148493,metro
54067,148494,coastal
54068,148495,rural
54069,148496,north
54070,148517,metro
54071,148518,coastal
54072,148526,coastal
54073,148527,rural
54074,148528,north
54075,148533,metro
54076,148534,coastal
54077,148535,rural
54078,148559,rural
54079,148569,south
54080,148577,south
54081,148591,rural
54082,148634,east
54083,148635,west
54084,148636,central
54085,148637,metro
54086,148662,coastal
54087,148675,west
54088,148686,coastal
54089,148689,south
54090,148695,rural
54091,148706,east
54092,148711,rural
54093,148712,north
54094,148713,south
54095,148714,east
54096,148715,west
54097,148716,central
54098,148717,metro
54099,148718,coastal
54100,148719,rural
54101,148720,north
54102,148721,south
54103,148744,north
54104,148763,west
54105,148766,coastal
54106,148770,east
54107,148773,metro
54108,148774,coastal
54109,148775,rural
54110,148777,south
54111,148778,east
54112,148783,rural
54113,148793,south
54114,148797,metro
54115,148798,coastal
54116,148799,rural
54117,148840,north
54118,148842,east
54119,148851,west
54120,148852,central
54121,148857,south
54122,148862,coastal
54123,148873,south
54124,148878,coastal
54125,148917,metro
54126,148918,coastal
54127,148920,north
54128,148924,central
54129,148925,metro
54130,148926,coastal
54131,148927,rural
54132,148928,north
54133,148929,south
54134,148930,east
54135,148931,west
54136,148932,central
54137,148933,metro
54138,148934,coastal
54139,148935,rural
54140,148936,north
54141,148937,south
54142,148938,east
54143,148939,west
54144,148942,coastal
54145,148944,north
54146,148945,south
54147,148946,east
54148,148947,west
54149,148963,west
54150,148964,central
54151,148965,metro
54152,148966,coastal
54153,148967,rural
54154,148992,north
54155,148995,west
54156,149000,north
54157,149008,north
54158,149027,west
54159,149028,central
54160,149039,rural
54161,149040,north
54162,149041,south
54163,149042,east
54164,149058,east
54165,149094,coastal
54166,149095,rural
54167,149096,north
54168,149097,south
54169,149098,east
54170,149099,west
54171,149100,central
54172,149101,metro
54173,149102,coastal
54174,149103,rural
54175,149104,north
54176,149105,south
54177,149106,east
54178,149107,west
54179,149108,central
54180,149109,metro
54181,149110,coastal
54182,149112,north
54183,149113,south
54184,149118,coastal
54185,149126,coastal
54186,149143,rural
54187,149162,east
54188,149179,west
54189,149180,central
54190,149181,metro
54191,149182,coastal
54192,149183,rural
54193,149184,north
54194,149185,south
54195,149289,south
54196,149291,west
54197,149295,rural
54198,149338,east
54199,149356,central
54200,149368,north
54201,149388,central
54202,149404,central
54203,149405,metro
54204,149406,coastal
54205,149407,rural
54206,149408,north
54207,149409,south
54208,149410,east
54209,149411,west
54210,149412,central
54211,149413,metro
54212,149414,coastal
54213,149415,rural
54214,149416,north
54215,149417,south
54216,149421,metro
54217,149424,north
54218,149427,west
54219,149429,metro
54220,149430,coastal
54221,149431,rural
54222,149441,south
54223,149463,rural
54224,149469,metro
54225,149479,rural
54226,149480,north
54227,149481,south
54228,149482,east
54229,149502,coastal
54230,149505,south
54231,149538,east
54232,149539,west
54233,149540,central
54234,149541,metro
54235,149542,coastal
54236,149543,rural
54237,149544,north
54238,149545,south
54239,149546,east
54240,149547,west
54241,149548,central
54242,149549,metro
54243,149550,coastal
54244,149566,coastal
54245,149571,west
54246,149572,central
54247,149576,north
54248,149580,central
54249,149581,metro
54250,149583,rural
54251,149584,north
54252,149585,south
54253,149586,east
54254,149588,central
54255,149591,rural
54256,149607,rural
54257,149653,metro
54258,149654,coastal
54259,149655,rural
54260,149656,north
54261,149671,rural
54262,149682,east
54263,149717,metro
54264,149728,north
54265,149729,south
54266,149733,metro
54267,149735,rural
54268,149752,north
54269,149760,north
54270,149782,coastal
54271,149784,north
54272,149790,coastal
54273,149791,rural
54274,149792,north
54275,149793,south
54276,149846,coastal
54277,149850,east
54278,149851,west
54279,149852,central
54280,149853,metro
54281,149857,south
54282,149865,south
54283,149890,east
54284,149907,west
54285,149915,west
54286,149925,metro
54287,149926,coastal
54288,149928,north
54289,149929,south
54290,149931,west
54291,149932,central
54292,149933,metro
54293,149935,rural
54294,149937,south
54295,149938,east
54296,149939,west
54297,149941,metro
54298,149942,coastal
54299,149943,rural
54300,149944,north
54301,149945,south
54302,149949,metro
54303,149955,west
54304,149974,coastal
54305,149983,rural
54306,149991,rural
54307,150006,coastal
54308,150007,rural
54309,150008,north
54310,150009,south
54311,150010,east
54312,150011,west
54313,150012,central
54314,150013,metro
54315,150017,south
54316,150042,east
54317,150060,central
54318,150082,east
54319,150098,east
54320,150104,north
54321,150105,south
54322,150106,east
54323,150108,central
54324,150109,metro
54325,150111,rural
54326,150112,north
54327,150113,south
54328,150114,east
54329,150122,east
54330,150131,west
54331,150143,rural
54332,150144,north
54333,150146,east
54334,150148,central
54335,150149,metro
54336,150152,north
54337,150154,east
54338,150156,central
54339,150160,north
54340,150162,east
54341,150164,central
54342,150166,coastal
54343,150168,north
54344,150169,south
54345,150171,west
54346,150172,central
54347,150173,metro
54348,150174,coastal
54349,150175,rural
54350,150180,central
54351,150187,west
54352,150189,metro
54353,150192,north
54354,150211,west
54355,150213,metro
54356,150214,coastal
54357,150215,rural
54358,150221,metro
54359,150229,metro
54360,150233,south
54361,150234,east
54362,150236,central
54363,150238,coastal
54364,150241,south
54365,150244,central
54366,150247,rural
54367,150261,metro
54368,150270,coastal
54369,150277,metro
54370,150287,rural
54371,150289,south
54372,150290,east
54373,150291,west
54374,150292,central
54375,150293,metro
54376,150294,coastal
54377,150316,central
54378,150322,east
54379,150335,rural
54380,150336,north
54381,150337,south
54382,150339,west
54383,150340,central
54384,150341,metro
54385,150342,coastal
54386,150343,rural
54387,150345,south
54388,150347,west
54389,150349,metro
54390,150350,coastal
54391,150351,rural
54392,150352,north
54393,150354,east
54394,150355,west
54395,150356,central
54396,150357,metro
54397,150359,rural
54398,150361,south
54399,150363,west
54400,150364,central
54401,150365,metro
54402,150366,coastal
54403,150367,rural
54404,150369,south
54405,150370,east
54406,150371,west
54407,150372,central
54408,150380,central
54409,150389,metro
54410,150402,east
54411,150411,west
54412,150419,west
54413,150426,east
54414,150436,central
54415,150454,coastal
54416,150468,central
54417,150484,central
54418,150492,central
54419,150493,metro
54420,150494,coastal
54421,150495,rural
54422,150500,central
54423,150506,east
54424,150507,west
54425,150509,metro
54426,150518,coastal
54427,150556,central
54428,150579,west
54429,150581,metro
54430,150585,south
54431,150586,east
54432,150587,west
54433,150600,north
54434,150602,east
54435,150603,west
54436,150604,central
54437,150605,metro
54438,150606,coastal
54439,150608,north
54440,150610,east
54441,150615,rural
54442,150619,west
54443,150620,central
54444,150621,metro
54445,150622,coastal
54446,150626,east
54447,150644,central
54448,150645,metro
54449,150654,coastal
54450,150658,east
54451,150668,central
54452,150669,metro
54453,150682,east
54454,150703,rural
54455,150704,north
54456,150705,south
54457,150706,east
54458,150707,west
54459,150708,central
54460,150709,metro
54461,150710,coastal
54462,150711,rural
54463,150712,north
54464,150713,south
54465,150714,east
54466,150715,west
54467,150716,central
54468,150717,metro
54469,150737,south
54470,150748,central
54471,150755,west
54472,150761,south
54473,150763,west
54474,150764,central
54475,150777,south
54476,150788,central
54477,150789,metro
54478,150790,coastal
54479,150791,rural
54480,150820,central
54481,150828,central
54482,150829,metro
54483,150844,central
54484,150846,coastal
54485,150848,north
54486,150850,east
54487,150857,south
54488,150861,metro
54489,150884,central
54490,150885,metro
54491,150886,coastal
54492,150887,rural
54493,150889,south
54494,150890,east
54495,150891,west
54496,150892,central
54497,150893,metro
54498,150895,rural
54499,150941,metro
54500,150955,west
54501,150963,west
54502,150964,central
54503,150967,rural
54504,150971,west
54505,150976,north
54506,150977,south
54507,150978,east
54508,150988,central
54509,150989,metro
54510,150994,east
54511,150996,central
54512,151000,north
54513,151009,south
54514,151010,east
54515,151011,west
54516,151012,central
54517,151013,metro
54518,151014,coastal
54519,151015,rural
54520,151016,north
54521,151017,south
54522,151018,east
54523,151019,west
54524,151020,central
54525,151024,north
54526,151026,east
54527,151028,central
54528,151037,metro
54529,151039,rural
54530,151079,rural
54531,151081,south
54532,151082,east
54533,151083,west
54534,151084,central
54535,151085,metro
54536,151086,coastal
54537,151087,rural
54538,151088,north
54539,151089,south
54540,151090,east
54541,151091,west
54542,151092,central
54543,151093,metro
54544,151094,coastal
54545,151105,south
54546,151111,rural
54547,151112,north
54548,151114,east
54549,151115,west
54550,151117,metro
54551,151121,south
54552,151122,east
54553,151124,central
54554,151151,rural
54555,151153,south
54556,151154,east
54557,151155,west
54558,151156,central
54559,151157,metro
54560,151159,rural
54561,151160,north
54562,151161,south
54563,151162,east
54564,151163,west
54565,151164,central
54566,151165,metro
54567,151184,north
54568,151200,north
54569,151202,east
54570,151203,west
54571,151204,central
54572,151205,metro
54573,151206,coastal
54574,151207,rural
54575,151208,north
54576,151209,south
54577,151210,east
54578,151211,west
54579,151212,central
54580,151213,metro
54581,151214,coastal
54582,151215,rural
54583,151216,north
54584,151217,south
54585,151218,east
54586,151220,central
54587,151221,metro
54588,151223,rural
54589,151225,south
54590,151226,east
54591,151230,coastal
54592,151246,coastal
54593,151254,coastal
54594,151256,north
54595,151261,metro
54596,151285,metro
54597,151287,rural
54598,151289,south
54599,151290,east
54600,151291,west
54601,151294,coastal
54602,151295,rural
54603,151296,north
54604,151297,south
54605,151298,east
54606,151319,rural
54607,151324,central
54608,151333,metro
54609,151335,rural
54610,151336,north
54611,151343,rural
54612,151347,west
54613,151348,central
54614,151360,north
54615,151362,east
54616,151363,west
54617,151364,central
54618,151366,coastal
54619,151369,south
54620,151372,central
54621,151394,east
54622,151395,west
54623,151396,central
54624,151397,metro
54625,151398,coastal
54626,151399,rural
54627,151400,north
54628,151401,south
54629,151402,east
54630,151403,west
54631,151405,metro
54632,151407,rural
54633,151408,north
54634,151411,west
54635,151412,central
54636,151413,metro
54637,151415,rural
54638,151422,coastal
54639,151424,north
54640,151425,south
54641,151427,west
54642,151429,metro
54643,151430,coastal
54644,151445,metro
54645,151450,east
54646,151451,west
54647,151464,north
54648,151479,rural
54649,151482,east
54650,151494,coastal
54651,151505,south
54652,151506,east
54653,151507,west
54654,151508,central
54655,151509,metro
54656,151510,coastal
54657,151512,north
54658,151513,south
54659,151522,east
54660,151537,south
54661,151538,east
54662,151539,west
54663,151540,central
54664,151550,coastal
54665,151551,rural
54666,151553,south
54667,151554,east
54668,151555,west
54669,151556,central
54670,151557,metro
54671,151558,coastal
54672,151559,rural
54673,151561,south
54674,151562,east
54675,151563,west
54676,151564,central
54677,151566,coastal
54678,151577,south
54679,151579,west
54680,151580,central
54681,151581,metro
54682,151582,coastal
54683,151583,rural
54684,151584,north
54685,151585,south
54686,151586,east
54687,151587,west
54688,151588,central
54689,151589,metro
54690,151590,coastal
54691,151591,rural
54692,151592,north
54693,151593,south
54694,151594,east
54695,151595,west
54696,151596,central
54697,151597,metro
54698,151598,coastal
54699,151609,south
54700,151615,rural
54701,151623,rural
54702,151625,south
54703,151626,east
54704,151627,west
54705,151630,coastal
54706,151633,south
54707,151634,east
54708,151635,west
54709,151636,central
54710,151637,metro
54711,151639,rural
54712,151664,north
54713,151665,south
54714,151667,west
54715,151668,central
54716,151669,metro
54717,151674,east
54718,151675,west
54719,151676,central
54720,151677,metro
54721,151678,coastal
54722,151680,north
54723,151681,south
54724,151682,east
54725,151688,north
54726,151694,coastal
54727,151718,coastal
54728,151724,central
54729,151725,metro
54730,151726,coastal
54731,151727,rural
54732,151728,north
54733,151730,east
54734,151740,central
54735,151752,north
54736,151768,north
54737,151774,coastal
54738,151775,rural
54739,151777,south
54740,151779,west
54741,151783,rural
54742,151788,central
54743,151789,metro
54744,151790,coastal
54745,151791,rural
54746,151792,north
54747,151793,south
54748,151794,east
54749,151795,west
54750,151796,central
54751,151797,metro
54752,151798,coastal
54753,151799,rural
54754,151800,north
54755,151801,south
54756,151802,east
54757,151820,central
54758,151827,west
54759,151830,coastal
54760,151837,metro
54761,151845,metro
54762,151846,coastal
54763,151847,rural
54764,151850,east
54765,151851,west
54766,151852,central
54767,151857,south
54768,151872,north
54769,151884,central
54770,151898,east
54771,151902,coastal
54772,151912,north
54773,151918,coastal
54774,151919,rural
54775,151920,north
54776,151921,south
54777,151923,west
54778,151935,rural
54779,151954,east
54780,151955,west
54781,151958,coastal
54782,151960,north
54783,151962,east
54784,151964,central
54785,151966,coastal
54786,151968,north
54787,151970,east
54788,151972,central
54789,151974,coastal
54790,151975,rural
54791,151978,east
54792,151979,west
54793,151980,central
54794,151981,metro
54795,151982,coastal
54796,151983,rural
54797,151984,north
54798,151985,south
54799,151986,east
54800,151988,central
54801,151989,metro
54802,151991,rural
54803,151994,east
54804,151999,rural
54805,152001,south
54806,152008,north
54807,152010,east
54808,152022,coastal
54809,152024,north
54810,152025,south
54811,152026,east
54812,152027,west
54813,152037,metro
54814,152047,rural
54815,152061,metro
54816,152087,rural
54817,152088,north
54818,152101,metro
54819,152107,west
54820,152108,central
54821,152109,metro
54822,152112,north
54823,152123,west
54824,152135,rural
54825,152151,rural
54826,152152,north
54827,152153,south
54828,152154,east
54829,152155,west
54830,152156,central
54831,152157,metro
54832,152158,coastal
54833,152159,rural
54834,152160,north
54835,152161,south
54836,152162,east
54837,152163,west
54838,152164,central
54839,152165,metro
54840,152166,coastal
54841,152174,coastal
54842,152177,south
54843,152178,east
54844,152179,west
54845,152180,central
54846,152181,metro
54847,152182,coastal
54848,152183,rural
54849,152184,north
54850,152185,south
54851,152186,east
54852,152191,rural
54853,152203,west
54854,152206,coastal
54855,152218,east
54856,152226,east
54857,152237,metro
54858,152242,east
54859,152247,rural
54860,152263,rural
54861,152270,coastal
54862,152274,east
54863,152275,west
54864,152276,central
54865,152277,metro
54866,152278,coastal
54867,152279,rural
54868,152280,north
54869,152281,south
54870,152285,metro
54871,152288,north
54872,152289,south
54873,152292,central
54874,152310,coastal
54875,152313,south
54876,152326,coastal
54877,152327,rural
54878,152328,north
54879,152329,south
54880,152330,east
54881,152331,west
54882,152334,coastal
54883,152335,rural
54884,152336,north
54885,152338,east
54886,152339,west
54887,152340,central
54888,152341,metro
54889,152342,coastal
54890,152343,rural
54891,152344,north
54892,152345,south
54893,152346,east
54894,152347,west
54895,152364,central
54896,152371,west
54897,152389,metro
54898,152399,rural
54899,152400,north
54900,152401,south
54901,152402,east
54902,152403,west
54903,152404,central
54904,152422,coastal
54905,152423,rural
54906,152427,west
54907,152428,central
54908,152430,coastal
54909,152431,rural
54910,152433,south
54911,152434,east
54912,152435,west
54913,152436,central
54914,152439,rural
54915,152457,south
54916,152476,central
54917,152491,west
54918,152497,south
54919,152520,north
54920,152522,east
54921,152526,coastal
54922,152530,east
54923,152531,west
54924,152535,rural
54925,152545,south
54926,152546,east
54927,152547,west
54928,152548,central
54929,152549,metro
54930,152552,north
54931,152558,coastal
54932,152560,north
54933,152561,south
54934,152562,east
54935,152563,west
54936,152564,central
54937,152565,metro
54938,152573,metro
54939,152575,rural
54940,152576,north
54941,152589,metro
54942,152590,coastal
54943,152591,rural
54944,152594,east
54945,152598,coastal
54946,152599,rural
54947,152617,south
54948,152618,east
54949,152621,metro
54950,152625,south
54951,152663,rural
54952,152668,central
54953,152674,east
54954,152675,west
54955,152679,rural
54956,152691,west
54957,152712,north
54958,152737,south
54959,152738,east
54960,152740,central
54961,152741,metro
54962,152742,coastal
54963,152743,rural
54964,152744,north
54965,152745,south
54966,152756,central
54967,152770,east
54968,152771,west
54969,152779,west
54970,152803,west
54971,152807,rural
54972,152808,north
54973,152809,south
54974,152810,east
54975,152811,west
54976,152812,central
54977,152813,metro
54978,152825,south
54979,152826,east
54980,152827,west
54981,152828,central
54982,152829,metro
54983,152830,coastal
54984,152836,central
54985,152844,central
54986,152851,west
54987,152865,south
54988,152867,west
54989,152872,north
54990,152880,north
54991,152884,central
54992,152916,central
54993,152917,metro
54994,152918,coastal
54995,152919,rural
54996,152920,north
54997,152921,south
54998,152928,north
54999,152937,south
55000,152942,coastal
55001,152946,east
55002,152958,coastal
55003,152962,east
55004,152972,central
55005,152975,rural
55006,152986,east
55007,152987,west
55008,152988,central
55009,152989,metro
55010,152994,east
55011,152995,west
55012,153015,rural
55013,153017,south
55014,153024,north
55015,153034,east
55016,153036,central
55017,153038,coastal
55018,153046,coastal
55019,153056,north
55020,153060,central
55021,153083,west
55022,153106,east
55023,153107,west
55024,153113,south
55025,153114,east
55026,153118,coastal
55027,153131,west
55028,153133,metro
55029,153134,coastal
55030,153135,rural
55031,153136,north
55032,153152,north
55033,153155,west
55034,153176,north
55035,153189,metro
55036,153193,south
55037,153195,west
55038,153218,east
55039,153219,west
55040,153220,central
55041,153221,metro
55042,153222,coastal
55043,153237,metro
55044,153238,coastal
55045,153239,rural
55046,153248,north
55047,153254,coastal
55048,153260,central
55049,153267,west
55050,153292,central
55051,153293,metro
55052,153294,coastal
55053,153295,rural
55054,153296,north
55055,153297,south
55056,153310,coastal
55057,153311,rural
55058,153336,north
55059,153339,west
55060,153342,coastal
55061,153349,metro
55062,153353,south
55063,153356,central
55064,153357,metro
55065,153358,coastal
55066,153359,rural
55067,153360,north
55068,153362,east
55069,153375,rural
55070,153377,south
55071,153378,east
55072,153379,west
55073,153380,central
55074,153381,metro
55075,153382,coastal
55076,153383,rural
55077,153385,south
55078,153392,north
55079,153401,south
55080,153429,metro
55081,153434,east
55082,153439,rural
55083,153440,north
55084,153441,south
55085,153442,east
55086,153443,west
55087,153445,metro
55088,153448,north
55089,153452,central
55090,153459,west
55091,153464,north
55092,153469,metro
55093,153475,west
55094,153505,south
55095,153512,north
55096,153518,coastal
55097,153535,rural
55098,153541,metro
55099,153542,coastal
55100,153543,rural
55101,153548,central
55102,153551,rural
55103,153552,north
55104,153553,south
55105,153554,east
55106,153558,coastal
55107,153559,rural
55108,153560,north
55109,153561,south
55110,153562,east
55111,153563,west
55112,153564,central
55113,153567,rural
55114,153570,east
55115,153583,rural
55116,153595,west
55117,153617,south
55118,153641,south
55119,153678,coastal
55120,153679,rural
55121,153680,north
55122,153684,central
55123,153685,metro
55124,153686,coastal
55125,153689,south
55126,153691,west
55127,153692,central
55128,153693,metro
55129,153694,coastal
55130,153696,north
55131,153698,east
55132,153700,central
55133,153701,metro
55134,153702,coastal
55135,153703,rural
55136,153704,north
55137,153705,south
55138,153706,east
55139,153707,west
55140,153708,central
55141,153709,metro
55142,153710,coastal
55143,153711,rural
55144,153712,north
55145,153713,south
55146,153714,east
55147,153715,west
55148,153716,central
55149,153719,rural
55150,153721,south
55151,153731,west
55152,153746,east
55153,153750,coastal
55154,153757,metro
55155,153767,rural
55156,153768,north
55157,153769,south
55158,153770,east
55159,153771,west
55160,153772,central
55161,153773,metro
55162,153774,coastal
55163,153775,rural
55164,153776,north
55165,153777,south
55166,153778,east
55167,153779,west
55168,153780,central
55169,153781,metro
55170,153782,coastal
55171,153798,coastal
55172,153827,west
55173,153828,central
55174,153829,metro
55175,153830,coastal
55176,153831,rural
55177,153832,north
55178,153837,metro
55179,153847,rural
55180,153857,south
55181,153884,central
55182,153892,central
55183,153909,metro
55184,153941,metro
55185,153946,east
55186,153947,west
55187,153954,east
55188,153955,west
55189,153956,central
55190,153957,metro
55191,153958,coastal
55192,153959,rural
55193,153960,north
55194,153961,south
55195,153962,east
55196,153963,west
55197,153964,central
55198,153965,metro
55199,153966,coastal
55200,153967,rural
55201,153968,north
55202,153969,south
55203,153980,central
55204,153991,rural
55205,153996,central
55206,153997,metro
55207,154001,south
55208,154043,west
55209,154045,metro
55210,154046,coastal
55211,154047,rural
55212,154048,north
55213,154049,south
55214,154050,east
55215,154051,west
55216,154053,metro
55217,154055,rural
55218,154056,north
55219,154057,south
55220,154058,east
55221,154059,west
55222,154060,central
55223,154061,metro
55224,154064,north
55225,154065,south
55226,154066,east
55227,154076,central
55228,154084,central
55229,154085,metro
55230,154092,central
55231,154094,coastal
55232,154096,north
55233,154098,east
55234,154108,central
55235,154116,central
55236,154123,west
55237,154143,rural
55238,154151,rural
55239,154185,south
55240,154186,east
55241,154187,west
55242,154188,central
55243,154189,metro
55244,154190,coastal
55245,154191,rural
55246,154192,north
55247,154193,south
55248,154194,east
55249,154200,north
55250,154202,east
55251,154212,central
55252,154220,central
55253,154226,east
55254,154233,south
55255,154254,coastal
55256,154271,rural
55257,154279,rural
55258,154284,central
55259,154288,north
55260,154290,east
55261,154291,west
55262,154292,central
55263,154303,rural
55264,154308,central
55265,154310,coastal
55266,154315,west
55267,154331,west
55268,154339,west
55269,154342,coastal
55270,154343,rural
55271,154344,north
55272,154345,south
55273,154346,east
55274,154347,west
55275,154348,central
55276,154350,coastal
55277,154351,rural
55278,154352,north
55279,154353,south
55280,154354,east
55281,154356,central
55282,154357,metro
55283,154358,coastal
55284,154359,rural
55285,154360,north
55286,154363,west
55287,154364,central
55288,154369,south
55289,154386,east
55290,154390,coastal
55291,154396,central
55292,154397,metro
55293,154422,coastal
55294,154437,metro
55295,154451,west
55296,154452,central
55297,154453,metro
55298,154456,north
55299,154461,metro
55300,154462,coastal
55301,154464,north
55302,154465,south
55303,154467,west
55304,154470,coastal
55305,154473,south
55306,154475,west
55307,154476,central
55308,154477,metro
55309,154479,rural
55310,154482,east
55311,154485,metro
55312,154491,west
55313,154493,metro
55314,154537,south
55315,154544,north
55316,154578,east
55317,154579,west
55318,154582,coastal
55319,154587,west
55320,154590,coastal
55321,154593,south
55322,154594,east
55323,154607,rural
55324,154610,east
55325,154612,central
55326,154614,coastal
55327,154616,north
55328,154618,east
55329,154620,central
55330,154621,metro
55331,154623,rural
55332,154626,east
55333,154629,metro
55334,154630,coastal
55335,154631,rural
55336,154636,central
55337,154637,metro
55338,154638,coastal
55339,154639,rural
55340,154640,north
55341,154646,coastal
55342,154659,west
55343,154661,metro
55344,154662,coastal
55345,154665,south
55346,154669,metro
55347,154688,north
55348,154715,west
55349,154726,coastal
55350,154727,rural
55351,154728,north
55352,154729,south
55353,154730,east
55354,154731,west
55355,154732,central
55356,154733,metro
55357,154734,coastal
55358,154735,rural
55359,154736,north
55360,154737,south
55361,154738,east
55362,154767,rural
55363,154772,central
55364,154773,metro
55365,154774,coastal
55366,154775,rural
55367,154776,north
55368,154777,south
55369,154778,east
55370,154779,west
55371,154780,central
55372,154796,central
55373,154797,metro
55374,154800,north
55375,154803,west
55376,154804,central
55377,154806,coastal
55378,154807,rural
55379,154809,south
55380,154815,rural
55381,154819,west
55382,154826,east
55383,154828,central
55384,154829,metro
55385,154830,coastal
55386,154831,rural
55387,154832,north
55388,154833,south
55389,154834,east
55390,154835,west
55391,154836,central
55392,154837,metro
55393,154838,coastal
55394,154839,rural
55395,154840,north
55396,154841,south
55397,154842,east
55398,154903,rural
55399,154908,central
55400,154921,south
55401,154926,coastal
55402,154928,north
55403,154931,west
55404,154940,central
55405,154942,coastal
55406,154943,rural
55407,154944,north
55408,154945,south
55409,154946,east
55410,154947,west
55411,154948,central
55412,154951,rural
55413,154952,north
55414,154953,south
